animals,month,unit,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 
A3110,M12,THS_HD,CZ	: 	465.71 	476.96 	414.94 	415.90 	440.09 	451.89 	404.38 	412.13 	494.39 	497.31 	561.44 	725.92 	751.40 	783.00 	818.00 	917.00 	979.00 	666.00 	727.00 	748.00 	806.00 	834.00 	834.00 	842.00 	812.00 	859.00 	1000.00 	1036.00 	1024.00 	1090.00 	1125.00 	1118.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,DE	: 	7671.60 	8071.20 	7998.23 	8100.85 	8097.77 	8219.05 	8116.61 	7997.48 	7148.73 	6716.18 	6550.46 	6740.32 	6681.74 	6878.29 	6851.14 	6710.42 	6724.53 	6577.18 	6460.58 	6518.30 	6573.73 	6148.45 	6019.74 	5804.23 	6151.93 	6649.40 	6752.63 	6724.75 	5895.22 	6057.87 	6097.62 	6558.27 	7044.91 	6968.19 	6535.98 	6359.57 	6073.88 	6017.00 	6099.00 	6059.20 	6146.80 	5790.50 	5499.00 	5478.00 	5618.00 	5746.00 	4775.00 	4672.00 	5124.00 	4836.00 
A3110,M12,THS_HD,DK	: 	4543.00 	4582.00 	4337.00 	4416.00 	4468.00 	4340.00 	4280.00 	4235.00 	4146.00 	4336.00 	4071.00 	4251.00 	4435.00 	4102.00 	4273.00 	4215.00 	4112.00 	4134.00 	4001.00 	3706.00 	3667.00 	3612.00 	3528.00 	3285.00 	3257.00 	3317.00 	3125.00 	2992.00 	2832.00 	2685.00 	2812.00 	2730.00 	2924.00 	2780.00 	2723.00 	2750.00 	2930.00 	2970.00 	2998.00 	2943.00 	2900.00 	2545.00 	2570.00 	2526.00 	2692.00 	2743.00 	: 	: 	: 	: 
A3110,M12,THS_HD,EE	: 	104.70 	98.40 	85.00 	96.70 	111.60 	118.60 	125.60 	113.90 	116.10 	120.70 	117.10 	122.80 	117.40 	114.20 	118.10 	104.10 	104.10 	100.30 	81.20 	75.20 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,EL	: 	204.00 	204.00 	195.00 	217.00 	298.00 	296.00 	285.00 	298.00 	306.00 	302.00 	299.00 	290.00 	289.50 	279.71 	269.00 	266.00 	294.00 	220.00 	251.00 	264.00 	238.00 	273.00 	269.00 	272.00 	281.00 	338.00 	352.00 	289.00 	350.00 	359.00 	365.22 	368.00 	346.00 	337.70 	352.34 	395.24 	398.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,ES	: 	8550.74 p	8364.93 	8100.46 	7909.64 	7879.91 	7055.32 	7084.78 	6928.22 	6999.07 	6591.18 	7148.67 	7060.26 	6833.26 	6749.88 	7349.28 	6251.05 	6156.56 	6285.59 	5890.71 	5702.00 	5922.00 	5314.00 	4871.00 	4672.00 	4826.06 	4590.86 	4760.71 	4144.16 	3968.26 	4457.62 	4218.66 	4377.53 	3932.90 	2907.40 	2865.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,EU15	: 	36344.52 	36767.16 	35431.12 	36116.15 	35876.30 	34808.13 	34719.72 	34640.53 	: 	33268.49 	33245.85 	33854.13 	33631.98 	33161.94 	34152.33 	32394.71 	33107.35 	33136.89 	33318.60 	33319.44 	34236.03 	31958.93 	32059.10 	30970.17 	31321.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,EU25	: 	40419.18 	41277.62 	39950.58 	40453.99 e	40557.72 	39574.91 	39477.71 	40046.47 	: 	39694.49 	39696.18 	41953.47 	42230.34 	42112.47 	42717.91 	41425.56 	42705.15 	41726.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,EU27	: 	41270.04 	42247.55 	40857.44 	41379.91 e	41504.50 	40486.68 	40385.25 	40950.87 	: 	40586.54 	40658.85 	43003.10 	43357.66 	43151.38 	43816.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,EU28	: 	41544.04 	42506.55 	41166.44 	41704.91 e	41831.50 	40827.68 	40714.25 	41337.97 	: 	40930.84 	40943.95 	43365.27 	43754.78 	43511.75 	44247.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,FI	: 	273.30 	312.40 	342.30 	345.30 	327.50 	328.40 	327.40 	333.50 	360.90 	355.50 	383.30 	391.80 	410.30 	407.70 	395.70 	384.70 	388.20 	373.60 	419.60 	419.50 	437.30 	418.60 	419.40 	415.90 	384.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,FR	: 	3350.00 	3259.00 	3122.00 p	3261.00 	3219.00 	3247.00 	3307.00 	3373.00 	3466.00 	3545.00 	3555.00 	3615.00 	3700.00 	3708.00 	3687.00 	3649.00 	3715.00 	3721.00 	3652.80 	3798.10 	3820.00 	3693.30 	3488.10 	3401.70 	3480.30 	3266.20 	3064.90 	2947.10 	2770.00 	2806.90 	2659.00 	2801.00 	2876.00 	2607.40 	2660.40 	2834.00 	2952.68 	2546.70 	2553.00 	2844.00 	2424.00 	2525.00 	2458.00 	2556.00 	2729.00 	2605.00 	2701.00 	2688.00 	2808.00 	2395.00 
A3110,M12,THS_HD,HR	: 	274.00 	259.00 	309.00 	325.00 	327.00 	341.00 	329.00 	387.10 	377.40 	344.30 	285.10 	362.17 	397.12 	360.37 	431.05 	388.87 	392.50 	392.63 	373.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,HU	: 	690.00 	654.00 	668.00 	712.00 	751.00 	689.00 	682.00 	695.00 	681.00 	727.00 	743.00 	866.00 	905.00 	843.00 	920.00 	1042.00 	1227.00 	1141.00 	1062.00 	1060.00 	1199.00 	1076.00 	1169.00 	1010.00 	: 	954.00 	: 	1079.00 	: 	1531.00 	1635.00 	1611.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,IE	: 	436.87 	449.92 	426.24 	408.02 	439.05 	427.21 	407.67 	447.90 	405.73 	385.27 	410.66 	435.71 	420.70 	478.41 	504.81 	496.31 	538.04 	522.64 	481.80 	485.70 	469.29 	452.99 	450.27 	410.36 	414.15 	427.20 	397.60 	365.20 	333.90 	279.90 	244.70 	217.20 	219.40 	240.50 	238.80 	240.70 	239.70 	236.30 	224.60 	227.90 	255.70 	217.70 	237.60 	222.70 	182.90 	259.10 	: 	: 	: 	: 
A3110,M12,THS_HD,IS	: 	7.20 	7.20 	7.20 	7.20 e	7.20 e	7.20 	7.20 	8.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,IT	: 	1407.23 	1385.18 	1375.03 	1407.85 	1406.80 	1450.08 	1406.91 	1748.69 	: 	1683.89 	1690.88 	1728.00 	1739.47 	1716.00 	1670.00 	1679.00 	1767.00 	1595.49 	1584.78 	1533.00 	1520.00 	1496.00 	1450.00 	1435.00 	1404.00 	1514.00 	1464.70 	1519.80 	1565.10 	1800.60 	1839.50 	1818.60 	1801.50 	1797.10 	1749.90 	1758.30 	2176.90 	2124.50 	2022.50 	2000.20 	1998.20 	2195.20 	2108.00 	2007.00 	1954.00 	1939.00 	2059.00 	2033.00 	2421.00 	2518.00 
A3110,M12,THS_HD,LT	: 	113.40 	117.20 	124.40 	120.20 	124.50 	126.90 	140.40 	138.60 	171.90 	229.00 	162.90 	191.60 	249.80 	222.00 	199.00 	194.30 	181.20 	188.50 	161.40 	159.40 	232.50 	220.10 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,LU	: 	17.20 	18.41 	11.54 	7.76 	9.76 	8.32 	8.29 	8.05 	8.34 	9.76 	10.06 	8.77 	9.49 	12.24 	12.24 	13.43 	21.12 	24.77 	27.23 	30.75 	24.69 	25.49 	27.76 	26.00 	24.70 	23.59 	23.16 	21.73 	23.67 	25.71 	27.56 	28.73 	28.91 	26.87 	27.25 	28.28 	28.02 	27.68 	32.53 	29.13 	31.26 	31.23 	31.00 	31.00 	33.00 	34.00 	33.00 	34.00 	41.00 	35.00 
A3110,M12,THS_HD,LV	: 	57.56 	62.91 	75.61 	74.26 	81.01 	87.07 	79.22 	83.97 	89.84 	88.13 	81.43 	87.19 	99.10 	99.10 	101.40 	95.10 	98.10 	85.40 	81.90 	81.70 	94.70 	88.60 	95.90 	151.40 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,ME	: 	5.90 p	7.50 p	11.00 p	6.00 	5.00 	5.00 	4.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,MK	: 	54.00 	61.00 	69.00 	58.00 	49.00 	52.00 	66.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,MT	: 	8.59 	8.30 	10.00 	10.05 	11.02 	13.18 	11.76 	12.32 	18.03 	16.17 	17.59 	17.51 	18.34 	19.49 	19.88 	18.35 	18.90 	22.66 	: 	: 	7.22 	9.70 	8.61 	7.05 	5.79 	9.94 	9.34 	6.47 	6.79 	6.08 	7.06 	7.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,NL	: 	5307.00 	5522.00 	4986.00 	5408.00 	5116.00 	4920.00 	4993.00 	4797.00 	4649.00 	4809.00 	4555.00 	4680.00 	4470.00 	4170.00 	4300.00 	3896.03 	4225.00 	4422.00 	4935.00 	4791.00 	5158.00 	4017.00 	5223.00 	5063.00 	4951.00 	5131.00 	4983.00 	4807.00 	4743.00 	4709.00 	4720.00 	4913.00 	4682.00 	4339.00 	3918.00 	3584.00 	3452.00 	3432.00 	2670.00 	2602.00 	2513.00 	2144.00 	1863.00 	1752.00 	1835.00 	1798.00 	1655.00 	1650.00 	1817.00 	1466.00 
A3110,M12,THS_HD,PL	: 	2278.90 	2723.20 	2789.80 	2575.50 	2833.99 	2892.31 	2950.75 	3556.91 	4284.95 	4299.68 	4295.43 	5540.61 	5847.44 	6254.67 	5745.21 	5899.32 	6198.80 	5642.65 	5412.50 	5833.20 	6305.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,PT	: 	763.00 	743.42 	709.09 	764.33 	713.84 	658.22 	668.20 	645.41 	588.25 	605.08 	594.56 	603.57 	579.58 	590.05 	578.38 	553.83 	578.47 	581.71 	614.59 	682.23 	695.00 	697.00 	694.00 	712.00 	704.00 	761.00 	741.00 	749.00 	777.00 	741.00 	662.00 	665.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,RO	: 	698.40 	836.70 	785.70 	796.50 	805.30 	811.30 	799.00 	774.20 	704.30 	767.20 	816.20 	903.10 	916.81 	851.60 	908.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,RS	: 	917.00 	945.00 	927.00 	1068.00 	953.00 	1033.00 	999.00 e	1149.00 	1207.00 	1255.00 	1287.00 	1431.00 	1453.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,SE	: 	355.30 	379.10 	406.60 	412.40 	403.50 	431.50 	397.90 	460.70 	458.70 	457.60 	499.50 	476.20 	494.63 	534.90 	567.14 	593.00 	599.00 	575.86 	564.30 	597.60 	692.90 	717.00 	759.00 	760.00 	630.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,SI	: 	58.01 	58.66 	57.53 	59.50 	63.64 	67.49 	65.98 	81.59 	99.04 	108.62 	121.69 	153.99 	161.60 	159.38 	158.02 	182.15 	179.05 	181.20 	178.32 	155.03 	166.00 	150.00 	151.00 	178.00 	162.00 	161.00 	166.00 	136.00 	134.00 	129.00 	125.00 	137.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,SK	: 	169.87 	186.45 	170.63 	147.17 e	138.12 	194.00 	152.55 	158.15 	164.30 	180.92 	189.82 	236.39 	297.09 	312.97 	320.27 	409.12 	445.01 	410.82 	388.69 	404.69 	451.00 	437.00 	438.00 	442.00 	: 	483.00 	538.00 	564.00 	624.00 	698.00 	717.00 	708.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3110,M12,THS_HD,UK	: 	1216.00 	1244.00 	1184.00 	1144.00 	1177.00 	1125.00 	1075.00 	1108.00 	1119.00 	1124.00 	1126.00 	1216.00 	1167.00 	1244.28 	1257.02 	1282.42 	1382.85 	1483.71 	1569.24 	1949.84 	1976.15 	2135.78 	1988.41 	1870.87 	2013.71 	2032.15 	2060.08 	2013.44 	2020.21 	2049.82 	2112.65 	2209.47 	2191.63 	2181.52 	2131.29 	2118.26 	2242.30 	2116.87 	2047.00 	2021.07 	2050.12 	1978.00 	2027.00 	1916.00 	1921.00 	2306.00 	: 	: 	: 	: 
A3110,M12,THS_HD,XK	: 	10.84 	13.55 	15.24 	16.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	356.7 	387.2 	381.1 	381.9 	388.5 	373.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	648.9 	675.1 	712.6 	738.0 	762.5 	747.7 	741.0 	734.0 	745.3 	768.9 	728.7 	745.5 	768.2 	709.0 	740.0 	704.0 	655.9 	656.1 	626.0 	644.2 	626.0 	633.2 	638.1 	645.6 	645.0 	647.0 	628.0 	611.0 	662.0 	616.0 	0.0 	0.0 	0.0 	0.0 
A3120,M04,THS_HD,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	252.7 	321.3 	322.0 	329.0 	348.0 	394.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2656.1 	2562.7 	2526.8 	2633.4 	2760.6 	2990.5 	2943.2 	2985.1 	1095.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1296.0 p	1437.0 	1328.0 	1390.0 	1403.0 	1374.0 	1376.0 	1340.0 	1216.0 	1257.0 	1234.0 	1180.0 	1136.0 	1143.0 	1111.0 	1131.0 	1135.0 	1046.0 	1041.0 	1024.0 	1026.0 	1049.0 	1075.0 	1051.0 	987.0 	1058.0 	1084.0 	1102.0 	1184.0 	1178.0 	1123.0 	1045.0 	1043.0 	1007.0 	1034.0 	0.0 	: 	: 	: 	: 
A3120,M04,THS_HD,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	147.6 	153.2 	153.0 	140.0 	138.6 	157.4 	169.3 	155.0 	152.7 	148.1 	161.3 	154.1 	183.0 	176.2 	202.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2529.6 	2770.3 	2601.7 	2608.5 	2590.3 	2521.5 	2594.0 	2484.0 	2416.2 	2442.0 	2369.0 	2128.0 	2046.0 	2215.0 	2140.0 	2171.8 	2007.0 	1899.2 	1929.1 	1848.7 	2006.9 	1981.0 	1270.6 	1568.7 	1680.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	187.0 	194.6 	185.1 	185.8 	158.5 	158.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1578.1 	1528.0 	1504.3 	1453.9 	1375.2 	1309.5 	1237.8 	1175.0 	1155.0 	1104.0 	1093.4 	1207.0 	1128.5 	1142.0 	1108.0 	1194.0 	1178.0 	1155.0 	1212.0 	1172.0 	1242.0 	1259.0 	1302.0 	1393.0 	1338.0 	1297.0 	1420.0 	1359.0 	1320.0 	1213.0 
A3120,M04,THS_HD,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	340.0 	391.0 	387.0 	397.0 	415.0 	491.0 	496.0 	455.0 	484.0 	453.0 	415.0 	461.0 	505.0 	443.0 	422.0 	502.0 	549.0 	652.0 	767.0 	660.0 	672.0 	711.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	183.1 	178.9 	169.6 	171.6 	175.1 	164.9 	152.1 	139.2 	119.4 	111.8 	108.2 	112.7 	114.6 	114.6 	120.2 	118.2 	114.5 	113.9 	122.4 	122.4 	107.6 	115.9 	98.7 	104.5 	0.0 	: 	: 	: 	: 
A3120,M04,THS_HD,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	681.0 	650.0 	662.0 	660.0 	666.6 	687.1 	697.2 	711.5 	751.2 	745.2 	773.5 	770.7 	766.0 	850.0 	856.0 	855.5 	851.1 	860.0 	844.0 	845.3 	865.0 	973.0 	871.0 	789.0 	850.0 	802.0 	719.0 	699.0 	757.0 	722.0 
A3120,M04,THS_HD,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.9 	9.1 	9.2 	9.3 	9.2 	9.8 	11.0 	11.6 	11.0 	11.3 	11.4 	11.5 	12.2 	11.8 	12.6 	13.9 	14.0 	16.0 	15.0 	15.0 	14.0 	15.0 	14.0 	14.0 	15.0 	16.0 	14.0 
A3120,M04,THS_HD,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.7 	8.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1101.0 	1145.0 	1080.0 	1116.8 	1126.4 	1126.0 	1179.0 	1259.0 	1336.0 	1372.0 	1573.0 	1556.0 	1416.0 	1465.9 	1467.0 	1442.0 	1491.0 	1463.0 	1444.0 	1497.0 	1519.0 	1597.0 	1472.0 	1343.0 	1276.0 	1225.0 	1162.0 	1214.0 	1225.0 	1185.0 	1133.0 	1007.0 	927.0 	884.0 	881.0 	844.0 	793.0 	798.0 	792.0 	615.0 
A3120,M04,THS_HD,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1423.3 p	1770.4 	1865.7 	1761.9 	1657.0 	1857.2 	1872.4 	1673.7 	1654.4 	1847.2 	1906.0 	1729.6 	1825.7 	1917.7 	1730.5 	1692.6 	2046.8 	2107.3 	1764.4 	1793.2 	2006.5 	1937.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	331.0 	331.0 	358.0 	360.0 	332.0 	339.0 	327.0 	333.0 	331.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	377.0 p	445.2 	550.6 	374.5 	476.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	268.0 	272.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	66.9 	64.0 	63.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	211.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M04,THS_HD,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	766.9 	904.7 	898.3 	852.4 	873.8 	896.5 	917.1 	890.8 	875.5 	885.8 	841.6 	913.4 	952.0 	954.6 	926.3 	863.2 	979.0 	959.0 	925.8 	896.3 	960.0 	935.0 	916.0 	961.0 	892.0 	1005.0 	0.0 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,AT	222.58 	227.84 	235.74 	231.62 	240.30 	246.47 	257.32 	267.59 	275.55 	285.71 	291.57 	302.13 	307.94 	309.82 	316.60 	313.59 	328.30 	329.24 	332.43 	330.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,BE	395.39 	408.25 	416.88 	432.07 	437.47 	464.29 	485.17 	493.47 	514.63 	523.80 	536.64 	540.61 	568.21 	582.91 	592.45 	591.40 	639.58 	674.51 	696.13 	720.18 	753.28 	777.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	98.87 	: 	105.10 	101.60 	90.50 	105.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,DE	1805.00 	1858.90 	1906.22 	1917.04 	2024.34 e	2080.17 	2054.95 	2172.29 	2193.77 	2242.73 	2306.94 	2368.37 	2502.42 	2483.88 	2541.62 	2515.04 	2583.59 	2589.09 	2607.28 	2559.35 	2680.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A3120,M05_M06,THS_HD,DK	1227.00 	1269.00 	1228.00 	1216.00 	1248.00 	1242.00 	1228.00 	1226.00 	1264.00 	1323.00 	1345.00 	1303.00 	1415.00 	1422.00 	: 	: 	: 	: 	: 	1330.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
